,CD_GEOCODM,NM_MUNICIP,LONG,LAT,ALT,geopoint
2980,316292,S�O JOAQUIM DE BICAS,"-44,2662730160972","-20,0634684606132","768,807397","-20.0634684606132,-44.2662730160972"
2981,316294,S�O JOS� DA BARRA,"-46,3193295708755","-20,7220909662412","705,520385","-20.7220909662412,-46.3193295708755"
2982,316295,S�O JOS� DA LAPA,"-43,9599562982337","-19,6986268215191","730,516155","-19.6986268215191,-43.9599562982337"
2983,316300,S�O JOS� DA SAFIRA,"-42,1464105249464","-18,3251174567601","271,34279","-18.3251174567601,-42.1464105249464"
2984,316310,S�O JOS� DA VARGINHA,"-44,5610597329864","-19,7048059868236","747,64541","-19.7048059868236,-44.5610597329864"
2985,316320,S�O JOS� DO ALEGRE,"-45,5301876074668","-22,3290552486338","839,745964","-22.3290552486338,-45.5301876074668"
2986,316330,S�O JOS� DO DIVINO,"-41,3912087843896","-18,4832633219871","324,662334","-18.4832633219871,-41.3912087843896"
2987,316340,S�O JOS� DO GOIABAL,"-42,7098601268982","-19,9279832169656","317,670292","-19.9279832169656,-42.7098601268982"
2988,316350,S�O JOS� DO JACURI,"-42,6666267691673","-18,2758107503416","607,11567","-18.2758107503416,-42.6666267691673"
2989,316360,S�O JOS� DO MANTIMENTO,"-41,749072816426","-20,0059989819425","390,590031","-20.0059989819425,-41.749072816426"
2990,316370,S�O LOUREN�O,"-45,0533731031446","-22,1177686713602","888,72266","-22.1177686713602,-45.0533731031446"
2991,316380,S�O MIGUEL DO ANTA,"-42,7208990463332","-20,7059175904583","688,773742","-20.7059175904583,-42.7208990463332"
2992,316390,S�O PEDRO DA UNI�O,"-46,6213268893432","-21,1334584955415","1002,140543","-21.1334584955415,-46.6213268893432"
2993,316400,S�O PEDRO DOS FERROS,"-42,523900934801","-20,1719098245167","368,061932","-20.1719098245167,-42.523900934801"
2994,316410,S�O PEDRO DO SUA�U�,"-42,6002319396511","-18,3655057595136","518,562749","-18.3655057595136,-42.6002319396511"
2995,316420,S�O ROM�O,"-45,0691351971252","-16,3686392158312","487,581442","-16.3686392158312,-45.0691351971252"
2996,316430,S�O ROQUE DE MINAS,"-46,3689949346399","-20,2506708115156","838,210006","-20.2506708115156,-46.3689949346399"
2997,316440,S�O SEBASTI�O DA BELA VISTA,"-45,7547892088755","-22,1550057867841","830,02995","-22.1550057867841,-45.7547892088755"
2998,316443,S�O SEBASTI�O DA VARGEM ALEGRE,"-42,6386658919301","-21,0738303380808","778,195696","-21.0738303380808,-42.6386658919301"
2999,316447,S�O SEBASTI�O DO ANTA,"-41,979598898526","-19,5001070899358","764,933079","-19.5001070899358,-41.979598898526"
3000,316450,S�O SEBASTI�O DO MARANH�O,"-42,5657456966687","-18,0913715113299","522,165388","-18.0913715113299,-42.5657456966687"
3001,316460,S�O SEBASTI�O DO OESTE,"-45,003133987016","-20,2740951951869","784,293918","-20.2740951951869,-45.003133987016"
3002,316470,S�O SEBASTI�O DO PARA�SO,"-46,986471825605","-20,9180654486469","980,861586","-20.9180654486469,-46.986471825605"
3003,316480,S�O SEBASTI�O DO RIO PRETO,"-43,1747344223136","-19,2857666703185","483,08826","-19.2857666703185,-43.1747344223136"
3004,316490,S�O SEBASTI�O DO RIO VERDE,"-44,9777360533972","-22,2150562279056","886,642303","-22.2150562279056,-44.9777360533972"
3005,316500,S�O TIAGO,"-44,5039924427307","-20,9009463498959","1078,948739","-20.9009463498959,-44.5039924427307"
3006,316510,S�O TOM�S DE AQUINO,"-47,0967829718718","-20,7849943870432","971,82206","-20.7849943870432,-47.0967829718718"
3007,316520,S�O THOM� DAS LETRAS,"-44,9870084546217","-21,7207227802253","1242,715712","-21.7207227802253,-44.9870084546217"
3008,316530,S�O VICENTE DE MINAS,"-44,4546835035525","-21,6974718375073","998,986234","-21.6974718375073,-44.4546835035525"
3009,316540,SAPUCA�-MIRIM,"-45,7409257375558","-22,7515963809342","941,856878","-22.7515963809342,-45.7409257375558"
3010,316550,SARDO�,"-42,3661292228935","-18,7832653468761","664,607653","-18.7832653468761,-42.3661292228935"
3011,316553,SARZEDO,"-44,1458673612766","-20,0345349207995","787,702967","-20.0345349207995,-44.1458673612766"
3012,316555,SETUBINHA,"-42,166438310787","-17,5970190167039","782,826128","-17.5970190167039,-42.166438310787"
3013,316556,SEM-PEIXE,"-42,8419017302093","-20,1025363692222","392,754892","-20.1025363692222,-42.8419017302093"
3014,316557,SENADOR AMARAL,"-46,1802335937979","-22,5887215665658","1495,637782","-22.5887215665658,-46.1802335937979"
3015,316560,SENADOR CORTES,"-42,9443320993964","-21,8025169575441","569,118827","-21.8025169575441,-42.9443320993964"
3016,316570,SENADOR FIRMINO,"-43,1041303932776","-20,9180596003151","770,88651","-20.9180596003151,-43.1041303932776"
3017,316580,SENADOR JOS� BENTO,"-46,1794726958333","-22,1666066776878","865,709327","-22.1666066776878,-46.1794726958333"
3018,316590,SENADOR MODESTINO GON�ALVES,"-43,2229754714858","-17,9460246708404","781,426565","-17.9460246708404,-43.2229754714858"
3019,316600,SENHORA DE OLIVEIRA,"-43,3377319940151","-20,7938997631814","726,838927","-20.7938997631814,-43.3377319940151"
3020,316610,SENHORA DO PORTO,"-43,0817557207791","-18,8980080199684","605,243592","-18.8980080199684,-43.0817557207791"
3021,316620,SENHORA DOS REM�DIOS,"-43,5863819522035","-21,0330829642424","831,855729","-21.0330829642424,-43.5863819522035"
3022,316630,SERICITA,"-42,4820072656267","-20,4715553544651","701,457968","-20.4715553544651,-42.4820072656267"
3023,316640,SERITINGA,"-44,5214453517545","-21,9113492777473","979,353176","-21.9113492777473,-44.5214453517545"
3024,316650,SERRA AZUL DE MINAS,"-43,1744593090578","-18,3622797249824","722,904236","-18.3622797249824,-43.1744593090578"
3025,316660,SERRA DA SAUDADE,"-45,7965895746721","-19,4405622457509","728,085201","-19.4405622457509,-45.7965895746721"
3026,316670,SERRA DOS AIMOR�S,"-40,2431685749409","-17,7857470182657","187,142882","-17.7857470182657,-40.2431685749409"
3027,316680,SERRA DO SALITRE,"-46,692108726184","-19,1117957634513","1189,413163","-19.1117957634513,-46.692108726184"
3028,316690,SERRANIA,"-46,0431449357807","-21,5466806519747","870,486174","-21.5466806519747,-46.0431449357807"
3029,316695,SERRAN�POLIS DE MINAS,"-42,8743863930717","-15,8087837820719","627,141649","-15.8087837820719,-42.8743863930717"
3030,316700,SERRANOS,"-44,5067541647369","-21,8887817979059","957,987874","-21.8887817979059,-44.5067541647369"
3031,316710,SERRO,"-43,3886312680834","-18,6044422453401","804,379074","-18.6044422453401,-43.3886312680834"
3032,316720,SETE LAGOAS,"-44,2262016906606","-19,5604460898665","891,194395","-19.5604460898665,-44.2262016906606"
3033,316730,SILVEIR�NIA,"-43,217878469846","-21,1646375385202","501,28471","-21.1646375385202,-43.217878469846"
3034,316740,SILVIAN�POLIS,"-45,8324471455678","-22,0279972638563","862,628201","-22.0279972638563,-45.8324471455678"
3035,316750,SIM�O PEREIRA,"-43,3149558126212","-21,9648567892045","478,982896","-21.9648567892045,-43.3149558126212"
3036,316760,SIMON�SIA,"-42,0038567486968","-20,1220295973937","578,58071","-20.1220295973937,-42.0038567486968"
3037,316770,SOBR�LIA,"-42,0986538397189","-19,2355492879039","274,695472","-19.2355492879039,-42.0986538397189"
3038,316780,SOLEDADE DE MINAS,"-45,0410226419628","-22,0592064057821","922,099446","-22.0592064057821,-45.0410226419628"
3039,316790,TABULEIRO,"-43,2456052646167","-21,3575776594416","518,519637","-21.3575776594416,-43.2456052646167"
3040,316800,TAIOBEIRAS,"-42,2279155455793","-15,8115214376568","821,673104","-15.8115214376568,-42.2279155455793"
3041,316805,TAPARUBA,"-41,6158581306474","-19,7614695843439","214,527525","-19.7614695843439,-41.6158581306474"
3042,316810,TAPIRA,"-46,8219153621833","-19,9255792183173","1087,103886","-19.9255792183173,-46.8219153621833"
3043,316820,TAPIRA�,"-46,0185702098121","-19,8858056068801","664,009393","-19.8858056068801,-46.0185702098121"
3044,316830,TAQUARA�U DE MINAS,"-43,6871427896688","-19,6738480484131","731,496947","-19.6738480484131,-43.6871427896688"
3045,316840,TARUMIRIM,"-42,0077345774412","-19,2814948727844","298,680373","-19.2814948727844,-42.0077345774412"
3046,316850,TEIXEIRAS,"-42,8626438044107","-20,6490665250922","662,200679","-20.6490665250922,-42.8626438044107"
3047,316860,TE�FILO OTONI,"-41,5096351657897","-17,862539808014","352,998455","-17.862539808014,-41.5096351657897"
3048,316870,TIM�TEO,"-42,6439423108068","-19,5840503585078","340,899057","-19.5840503585078,-42.6439423108068"
3049,316880,TIRADENTES,"-44,1726923811067","-21,107043436755","915,71544","-21.107043436755,-44.1726923811067"
3050,316890,TIROS,"-45,9635510991526","-19,0039173800698","1028,433987","-19.0039173800698,-45.9635510991526"
3051,316900,TOCANTINS,"-43,0186995083911","-21,175549526019","360,785737","-21.175549526019,-43.0186995083911"
3052,316905,TOCOS DO MOJI,"-46,0964468007417","-22,3716455947385","1033,89767","-22.3716455947385,-46.0964468007417"
3053,316910,TOLEDO,"-46,3789726564943","-22,7433948080707","1100,653927","-22.7433948080707,-46.3789726564943"
3054,316920,TOMBOS,"-42,0146816210783","-20,9025892250881","281,035353","-20.9025892250881,-42.0146816210783"
3055,316930,TR�S CORA��ES,"-45,254936873167","-21,6959657769093","879,172257","-21.6959657769093,-45.254936873167"
3056,316935,TR�S MARIAS,"-45,2257352467415","-18,2059212240174","593,915793","-18.2059212240174,-45.2257352467415"
3057,316940,TR�S PONTAS,"-45,515474797041","-21,3687699216518","898,26559","-21.3687699216518,-45.515474797041"
3058,316950,TUMIRITINGA,"-41,6379804793586","-18,9766076611695","136,42177","-18.9766076611695,-41.6379804793586"
3059,316960,TUPACIGUARA,"-48,6937358802059","-18,599352564443","899,624603","-18.599352564443,-48.6937358802059"
3060,316970,TURMALINA,"-42,7304145447903","-17,2864120942752","713,306698","-17.2864120942752,-42.7304145447903"
3061,316980,TURVOL�NDIA,"-45,796735792709","-21,8793890056639","839,284121","-21.8793890056639,-45.796735792709"
3062,316990,UB�,"-42,936786464392","-21,1185969514978","339,651383","-21.1185969514978,-42.936786464392"
3063,317000,UBA�,"-44,7870862054941","-16,2974045209459","631,796987","-16.2974045209459,-44.7870862054941"
3064,317005,UBAPORANGA,"-42,1092163270909","-19,6413620049211","508,67656","-19.6413620049211,-42.1092163270909"
3065,317010,UBERABA,"-47,7437188083777","-19,7459205698841","833,260438","-19.7459205698841,-47.7437188083777"
3066,317020,UBERL�NDIA,"-48,2779501847345","-18,9189986093056","866,782274","-18.9189986093056,-48.2779501847345"
3067,317030,UMBURATIBA,"-40,5726450205228","-17,2536072102915","222,116904","-17.2536072102915,-40.5726450205228"
3068,317040,UNA�,"-46,899956595285","-16,3590084924977","591,578928","-16.3590084924977,-46.899956595285"
3069,317043,UNI�O DE MINAS,"-50,3308029413544","-19,5297366441285","505,307289","-19.5297366441285,-50.3308029413544"
3070,317047,URUANA DE MINAS,"-46,2562288734466","-16,0600251971288","553,089966","-16.0600251971288,-46.2562288734466"
3071,317050,URUC�NIA,"-42,7412284517106","-20,3508704157197","440,608333","-20.3508704157197,-42.7412284517106"
3072,317052,URUCUIA,"-45,7370281843675","-16,1320910169931","484,57662","-16.1320910169931,-45.7370281843675"
3073,317057,VARGEM ALEGRE,"-42,2998154822517","-19,6007202041095","279,356479","-19.6007202041095,-42.2998154822517"
3074,317060,VARGEM BONITA,"-46,3724569794485","-20,3267766484088","762,579383","-20.3267766484088,-46.3724569794485"
3075,317065,VARGEM GRANDE DO RIO PARDO,"-42,3092908662842","-15,4024006159174","848,473803","-15.4024006159174,-42.3092908662842"
3076,317070,VARGINHA,"-45,4318861442786","-21,5570800390634","906,998396","-21.5570800390634,-45.4318861442786"
3077,317075,VARJ�O DE MINAS,"-46,033501545731","-18,3837044637811","939,693214","-18.3837044637811,-46.033501545731"
3078,317080,V�RZEA DA PALMA,"-44,7303465827323","-17,5975701770905","519,618834","-17.5975701770905,-44.7303465827323"
3079,317090,VARZEL�NDIA,"-44,027948143227","-15,7088710522808","745,378327","-15.7088710522808,-44.027948143227"
3080,317100,VAZANTE,"-46,901966885848","-17,9910384302439","636,24284","-17.9910384302439,-46.901966885848"
3081,317103,VERDEL�NDIA,"-43,6060222623997","-15,5945423473444","481,922986","-15.5945423473444,-43.6060222623997"
3082,317107,VEREDINHA,"-42,7359302400247","-17,3939690803405","796,846042","-17.3939690803405,-42.7359302400247"
3083,317110,VER�SSIMO,"-48,303710580261","-19,669357832615","680,162786","-19.669357832615,-48.303710580261"
3084,317115,VERMELHO NOVO,"-42,2683458173973","-20,0347660882542","581,029642","-20.0347660882542,-42.2683458173973"
3085,317120,VESPASIANO,"-43,9199151867378","-19,6930304397713","679,027724","-19.6930304397713,-43.9199151867378"
3086,317130,VI�OSA,"-42,8794773756709","-20,7520720070293","691,612057","-20.7520720070293,-42.8794773756709"
3087,317140,VIEIRAS,"-42,2458035423232","-20,8653406932197","708,444261","-20.8653406932197,-42.2458035423232"
3088,317150,MATHIAS LOBATO,"-41,9233604609168","-18,5795889082626","205,897566","-18.5795889082626,-41.9233604609168"
3089,317160,VIRGEM DA LAPA,"-42,3432810665662","-16,8021488570313","418,06909","-16.8021488570313,-42.3432810665662"
3090,317170,VIRG�NIA,"-45,0954251629558","-22,3369720668069","938,409849","-22.3369720668069,-45.0954251629558"
3091,317180,VIRGIN�POLIS,"-42,7148044703271","-18,8251403925481","730,443532","-18.8251403925481,-42.7148044703271"
3092,317190,VIRGOL�NDIA,"-42,3108100373185","-18,4760617047881","407,062161","-18.4760617047881,-42.3108100373185"
3093,317200,VISCONDE DO RIO BRANCO,"-42,8393893910016","-21,0119895771312","339,345353","-21.0119895771312,-42.8393893910016"
3094,317210,VOLTA GRANDE,"-42,5412849473875","-21,7707111492068","219,925825","-21.7707111492068,-42.5412849473875"
3095,317220,WENCESLAU BRAZ,"-45,3567739530528","-22,5290130396557","997,665687","-22.5290130396557,-45.3567739530528"
3096,320010,AFONSO CL�UDIO,"-41,1254597171689","-20,0770400098969","360,799057","-20.0770400098969,-41.1254597171689"
3097,320013,�GUIA BRANCA,"-40,7366381673749","-18,9873613695253","153,656532","-18.9873613695253,-40.7366381673749"
3098,320016,�GUA DOCE DO NORTE,"-40,976455911882","-18,5455464912766","210,915002","-18.5455464912766,-40.976455911882"
3099,320020,ALEGRE,"-41,5364883187663","-20,7632651351226","258,903387","-20.7632651351226,-41.5364883187663"
3100,320030,ALFREDO CHAVES,"-40,7600496463911","-20,630347537232","64,792346","-20.630347537232,-40.7600496463911"
3101,320035,ALTO RIO NOVO,"-41,0186843433418","-19,0574996056204","537,998819","-19.0574996056204,-41.0186843433418"
3102,320040,ANCHIETA,"-40,6476589422027","-20,8056132241888","5,713608","-20.8056132241888,-40.6476589422027"
3103,320050,APIAC�,"-41,5633797608618","-21,1564478852618","115,389122","-21.1564478852618,-41.5633797608618"
3104,320060,ARACRUZ,"-40,2762233763624","-19,8232777404467","68,063025","-19.8232777404467,-40.2762233763624"
3105,320070,ATILIO VIVACQUA,"-41,1912419094544","-20,9158966202099","73,923706","-20.9158966202099,-41.1912419094544"
3106,320080,BAIXO GUANDU,"-41,0120677359012","-19,5142461286191","78,900888","-19.5142461286191,-41.0120677359012"
3107,320090,BARRA DE S�O FRANCISCO,"-40,89039862396","-18,7590890533313","201,950907","-18.7590890533313,-40.89039862396"
3108,320100,BOA ESPERAN�A,"-40,3029556431013","-18,5387151622041","135,754793","-18.5387151622041,-40.3029556431013"
3109,320110,BOM JESUS DO NORTE,"-41,6758105077654","-21,129341788413","93,006871","-21.129341788413,-41.6758105077654"
3110,320115,BREJETUBA,"-41,2896765285112","-20,1570341861911","750,34263","-20.1570341861911,-41.2896765285112"
3111,320120,CACHOEIRO DE ITAPEMIRIM,"-41,1119188104426","-20,8501123496921","35,668402","-20.8501123496921,-41.1119188104426"
3112,320130,CARIACICA,"-40,3905591046775","-20,2946777965172","37,165389","-20.2946777965172,-40.3905591046775"
3113,320140,CASTELO,"-41,2022127039763","-20,602065086052","108,80458","-20.602065086052,-41.2022127039763"
3114,320150,COLATINA,"-40,6303175540319","-19,5362700836217","44,142861","-19.5362700836217,-40.6303175540319"
3115,320160,CONCEI��O DA BARRA,"-39,7274744194389","-18,5984623008997",0,"-18.5984623008997,-39.7274744194389"
3116,320170,CONCEI��O DO CASTELO,"-41,2453480411941","-20,3655811138099","641,554504","-20.3655811138099,-41.2453480411941"
3117,320180,DIVINO DE S�O LOUREN�O,"-41,6799763283207","-20,6204706518503","827,010245","-20.6204706518503,-41.6799763283207"
3118,320190,DOMINGOS MARTINS,"-40,6593963545811","-20,3642385223786","519,664499","-20.3642385223786,-40.6593963545811"
3119,320200,DORES DO RIO PRETO,"-41,8495773624823","-20,692893905303","767,519455","-20.692893905303,-41.8495773624823"
3120,320210,ECOPORANGA,"-40,8300811593362","-18,3752523795108","230,810579","-18.3752523795108,-40.8300811593362"
3121,320220,FUND�O,"-40,4037654440298","-19,9334471176936",41,"-19.9334471176936,-40.4037654440298"
3122,320225,GOVERNADOR LINDENBERG,"-40,4577660614079","-19,2528074444097","191,105204","-19.2528074444097,-40.4577660614079"
3123,320230,GUA�U�,"-41,6794962927473","-20,7753378052849","596,716833","-20.7753378052849,-41.6794962927473"
3124,320240,GUARAPARI,"-40,4950210194579","-20,6659745796442","17,638624","-20.6659745796442,-40.4950210194579"
3125,320245,IBATIBA,"-41,507207999498","-20,2340203462858","744,947347","-20.2340203462858,-41.507207999498"
3126,320250,IBIRA�U,"-40,3716661788635","-19,8318799980722","38,259361","-19.8318799980722,-40.3716661788635"
3127,320255,IBITIRAMA,"-41,6594124008597","-20,5387309665894","748,594772","-20.5387309665894,-41.6594124008597"
3128,320260,ICONHA,"-40,8112210453371","-20,7971447538605","39,522355","-20.7971447538605,-40.8112210453371"
3129,320265,IRUPI,"-41,6475278614673","-20,3485970392932","749,71901","-20.3485970392932,-41.6475278614673"
3130,320270,ITAGUA�U,"-40,8565984866284","-19,8025077112127","136,909105","-19.8025077112127,-40.8565984866284"
3131,320280,ITAPEMIRIM,"-40,836145116845","-21,0110996272507","0,690257","-21.0110996272507,-40.836145116845"
3132,320290,ITARANA,"-40,879791082226","-19,872348006049","207,09006","-19.872348006049,-40.879791082226"
3133,320300,I�NA,"-41,5328886935213","-20,3485995137779","683,118778","-20.3485995137779,-41.5328886935213"
3134,320305,JAGUAR�,"-40,0861409923639","-18,9004359095214","79,086425","-18.9004359095214,-40.0861409923639"
3135,320310,JER�NIMO MONTEIRO,"-41,4029345744706","-20,7976978982677","130,644173","-20.7976978982677,-41.4029345744706"
3136,320313,JO�O NEIVA,"-40,3808804853376","-19,7529585988572","69,682624","-19.7529585988572,-40.3808804853376"
3137,320316,LARANJA DA TERRA,"-41,0552443545224","-19,898693450439","198,143159","-19.898693450439,-41.0552443545224"
3138,320320,LINHARES,"-40,0653057986955","-19,3981059344649","29,167078","-19.3981059344649,-40.0653057986955"
3139,320330,MANTEN�POLIS,"-41,117737478806","-18,8611789662471","421,331327","-18.8611789662471,-41.117737478806"
3140,320332,MARATA�ZES,"-40,8301872856744","-21,0429962752913","23,827944","-21.0429962752913,-40.8301872856744"
3141,320334,MARECHAL FLORIANO,"-40,6803834328881","-20,4267085919717","560,75219","-20.4267085919717,-40.6803834328881"
3142,320335,MARIL�NDIA,"-40,5509510036323","-19,4128127577518","146,273639","-19.4128127577518,-40.5509510036323"
3143,320340,MIMOSO DO SUL,"-41,3644252658845","-21,0653735081717","73,069157","-21.0653735081717,-41.3644252658845"
3144,320350,MONTANHA,"-40,3634208795715","-18,1268566471782","191,006822","-18.1268566471782,-40.3634208795715"
3145,320360,MUCURICI,"-40,5179268365101","-18,097236379572","216,341304","-18.097236379572,-40.5179268365101"
3146,320370,MUNIZ FREIRE,"-41,417513780413","-20,4565455935268","633,665746","-20.4565455935268,-41.417513780413"
3147,320380,MUQUI,"-41,3462139983691","-20,9536923095423","285,00691","-20.9536923095423,-41.3462139983691"
3148,320390,NOVA VEN�CIA,"-40,401547877017","-18,7129060016259","71,612102","-18.7129060016259,-40.401547877017"
3149,320400,PANCAS,"-40,8560031007125","-19,224419786132","137,019117","-19.224419786132,-40.8560031007125"
3150,320405,PEDRO CAN�RIO,"-39,9549369518726","-18,2971915038956","61,109801","-18.2971915038956,-39.9549369518726"
3151,320410,PINHEIROS,"-40,2177280801912","-18,413323343618","124,364231","-18.413323343618,-40.2177280801912"
3152,320420,PI�MA,"-40,7279809404286","-20,8376088996899","4,367183","-20.8376088996899,-40.7279809404286"
3153,320425,PONTO BELO,"-40,538133777058","-18,1291260855312","266,461923","-18.1291260855312,-40.538133777058"
3154,320430,PRESIDENTE KENNEDY,"-41,0518956305895","-21,1001484084681","56,760106","-21.1001484084681,-41.0518956305895"
3155,320435,RIO BANANAL,"-40,3224784282699","-19,2770864859238","99,835059","-19.2770864859238,-40.3224784282699"
3156,320440,RIO NOVO DO SUL,"-40,9362283554512","-20,8645861496867","44,742386","-20.8645861496867,-40.9362283554512"
3157,320450,SANTA LEOPOLDINA,"-40,5332096123378","-20,0988906924926","63,195949","-20.0988906924926,-40.5332096123378"
3158,320455,SANTA MARIA DE JETIB�,"-40,7416178006497","-20,0288140581884","705,0296","-20.0288140581884,-40.7416178006497"
3159,320460,SANTA TERESA,"-40,5989977217142","-19,9377143168607","705,760014","-19.9377143168607,-40.5989977217142"
3160,320465,S�O DOMINGOS DO NORTE,"-40,621877732717","-19,1481685100059","139,392339","-19.1481685100059,-40.621877732717"
3161,320470,S�O GABRIEL DA PALHA,"-40,52959950756","-19,021964753249","150,397863","-19.021964753249,-40.52959950756"
3162,320480,S�O JOS� DO CAL�ADO,"-41,6560878498074","-21,0261302467275","308,350948","-21.0261302467275,-41.6560878498074"
3163,320490,S�O MATEUS,"-39,8582005956105","-18,7184469678596","33,206081","-18.7184469678596,-39.8582005956105"
3164,320495,S�O ROQUE DO CANA�,"-40,6431387555474","-19,7253072048101","137,303143","-19.7253072048101,-40.6431387555474"
3165,320500,SERRA,"-40,2752170367085","-20,1567698424317","49,603521","-20.1567698424317,-40.2752170367085"
3166,320501,SOORETAMA,"-40,0964908071322","-19,1919496278562","60,928436","-19.1919496278562,-40.0964908071322"
3167,320503,VARGEM ALTA,"-41,0071483601643","-20,6716781987879","604,0301","-20.6716781987879,-41.0071483601643"
3168,320506,VENDA NOVA DO IMIGRANTE,"-41,1290532110882","-20,3315181774343","731,469101","-20.3315181774343,-41.1290532110882"
3169,320510,VIANA,"-40,4956243354911","-20,3908625111662","28,38215","-20.3908625111662,-40.4956243354911"
3170,320515,VILA PAV�O,"-40,6024114108213","-18,620803452346","181,34775","-18.620803452346,-40.6024114108213"
3171,320517,VILA VAL�RIO,"-40,3905897774138","-18,9936174389143","120,386569","-18.9936174389143,-40.3905897774138"
3172,320520,VILA VELHA,"-40,2939566369471","-20,3383741042139","3,141492","-20.3383741042139,-40.2939566369471"
3173,320530,VIT�RIA,"-40,3222087267266","-20,3201537928533",0,"-20.3201537928533,-40.3222087267266"
3174,330010,ANGRA DOS REIS,"-44,3196272622666","-23,0091159352755","7,635593","-23.0091159352755,-44.3196272622666"
3175,330015,APERIB�,"-42,1049166541126","-21,6194217697861","65,930916","-21.6194217697861,-42.1049166541126"
3176,330020,ARARUAMA,"-42,3410960231634","-22,8774383873544","12,103627","-22.8774383873544,-42.3410960231634"
3177,330022,AREAL,"-43,1010698051683","-22,2369120035668","450,694804","-22.2369120035668,-43.1010698051683"
3178,330023,ARMA��O DOS B�ZIOS,"-41,8877494680881","-22,7577637929238","10,96626","-22.7577637929238,-41.8877494680881"
3179,330025,ARRAIAL DO CABO,"-42,0283359676368","-22,967638277584","8,83995","-22.967638277584,-42.0283359676368"
3180,330030,BARRA DO PIRA�,"-43,8284524538255","-22,469596292124","361,833761","-22.469596292124,-43.8284524538255"
3181,330040,BARRA MANSA,"-44,1781770391601","-22,5062688030541","466,633576","-22.5062688030541,-44.1781770391601"
3182,330045,BELFORD ROXO,"-43,3996249708152","-22,7645559675461","17,904347","-22.7645559675461,-43.3996249708152"
3183,330050,BOM JARDIM,"-42,4172114822868","-22,1533052283079","590,701385","-22.1533052283079,-42.4172114822868"
3184,330060,BOM JESUS DO ITABAPOANA,"-41,6776797949817","-21,1344974418774","90,708256","-21.1344974418774,-41.6776797949817"
3185,330070,CABO FRIO,"-42,0200748019026","-22,880764667133","10,903366","-22.880764667133,-42.0200748019026"
3186,330080,CACHOEIRAS DE MACACU,"-42,6631643572627","-22,4675708722497","156,65051","-22.4675708722497,-42.6631643572627"
3187,330090,CAMBUCI,"-41,9086360046562","-21,5772767096589","43,168852","-21.5772767096589,-41.9086360046562"
3188,330093,CARAPEBUS,"-41,6640105958578","-22,1825947273674","15,087146","-22.1825947273674,-41.6640105958578"
3189,330095,COMENDADOR LEVY GASPARIAN,"-43,2172237155871","-22,0333589383828","310,082315","-22.0333589383828,-43.2172237155871"
3190,330100,CAMPOS DOS GOYTACAZES,"-41,3304764918626","-21,7518986320641","12,825373","-21.7518986320641,-41.3304764918626"
3191,330110,CANTAGALO,"-42,365977599021","-21,9818398587921","401,224076","-21.9818398587921,-42.365977599021"
3192,330115,CARDOSO MOREIRA,"-41,6132963462101","-21,4961573566676","21,442654","-21.4961573566676,-41.6132963462101"
3193,330120,CARMO,"-42,6097176406817","-21,9293117801394","347,666941","-21.9293117801394,-42.6097176406817"
3194,330130,CASIMIRO DE ABREU,"-42,204210544431","-22,4795365025548","22,479396","-22.4795365025548,-42.204210544431"
3195,330140,CONCEI��O DE MACABU,"-41,8677585057148","-22,0878715265254","62,363736","-22.0878715265254,-41.8677585057148"
3196,330150,CORDEIRO,"-42,3630305379077","-22,0277765631233","495,674296","-22.0277765631233,-42.3630305379077"
3197,330160,DUAS BARRAS,"-42,515097631467","-22,0589060899401","564,702596","-22.0589060899401,-42.515097631467"
3198,330170,DUQUE DE CAXIAS,"-43,3098880717226","-22,7852532496542",11,"-22.7852532496542,-43.3098880717226"
3199,330180,ENGENHEIRO PAULO DE FRONTIN,"-43,6794768289526","-22,5436846647273","531,175689","-22.5436846647273,-43.6794768289526"
3200,330185,GUAPIMIRIM,"-42,9783297043207","-22,5195957941239","37,997981","-22.5195957941239,-42.9783297043207"
3201,330187,IGUABA GRANDE,"-42,2221245423239","-22,8390569836941","7,027461","-22.8390569836941,-42.2221245423239"
3202,330190,ITABORA�,"-42,8603434261964","-22,7458630174263","41,122887","-22.7458630174263,-42.8603434261964"
3203,330200,ITAGUA�,"-43,7750406349418","-22,871250768422","7,625956","-22.871250768422,-43.7750406349418"
3204,330205,ITALVA,"-41,690964760493","-21,4251032779829","35,068197","-21.4251032779829,-41.690964760493"
3205,330210,ITAOCARA,"-42,0777295245708","-21,6705026732971","66,177818","-21.6705026732971,-42.0777295245708"
3206,330220,ITAPERUNA,"-41,8862031766506","-21,2105910847538","115,315157","-21.2105910847538,-41.8862031766506"
3207,330225,ITATIAIA,"-44,562771994177","-22,4970145997172","411,034341","-22.4970145997172,-44.562771994177"
3208,330227,JAPERI,"-43,6537858009828","-22,6448185711114","32,937103","-22.6448185711114,-43.6537858009828"
3209,330230,LAJE DO MURIA�,"-42,1311744192347","-21,2057208352488","214,586736","-21.2057208352488,-42.1311744192347"
3210,330240,MACA�,"-41,775064285476","-22,368704974385","7,462816","-22.368704974385,-41.775064285476"
3211,330245,MACUCO,"-42,2570738797263","-21,9902295051434","271,804464","-21.9902295051434,-42.2570738797263"
3212,330250,MAG�,"-43,0402461327151","-22,6543487574334","7,870664","-22.6543487574334,-43.0402461327151"
3213,330260,MANGARATIBA,"-44,0411265453576","-22,9617119412403","6,891109","-22.9617119412403,-44.0411265453576"
